lemma,translation,iew_reference,author,category,innovation,pie_stem,branch,language_form_and_translation,notes
*h₃slei̯dʰ-{1},"‘ausgleiten, fehlgehen’",IEW 960-1,Th. Z.,full-grade e-present,0,*h₃sléi̯dʰ-e-,Germanic,ae. (+) slidan ‘(aus)gleiten’,"notes: {1} Der anlautende Laryngal aufgrund der für das Gr. anzusetzenden Wurzelform *h₃lei̯sdʰ-, die mit Metathese aus *h₃slei̯dʰ- erklärt werden kann; s. RASMUSSEN, FT Leiden 34921."
*h₃slei̯dʰ-{1},"‘ausgleiten, fehlgehen’",IEW 960-1,Th. Z.,nasal present,1,–,Greek,gr. ὀλισθάνω ‘gleite aus’,"notes: {1} Der anlautende Laryngal aufgrund der für das Gr. anzusetzenden Wurzelform *h₃lei̯sdʰ-, die mit Metathese aus *h₃slei̯dʰ- erklärt werden kann; s. RASMUSSEN, FT Leiden 34921."
*h₃slei̯dʰ-{1},"‘ausgleiten, fehlgehen’",IEW 960-1,Th. Z.,sta-present,1,–,Baltic,"lit. slàstu, (slàsti), lett. slistu, (slist) ‘ausgleiten’","notes: {1} Der anlautende Laryngal aufgrund der für das Gr. anzusetzenden Wurzelform *h₃lei̯sdʰ-, die mit Metathese aus *h₃slei̯dʰ- erklärt werden kann; s. RASMUSSEN, FT Leiden 34921."
*h₃slei̯dʰ-{1},"‘ausgleiten, fehlgehen’",IEW 960-1,Th. Z.,essive,1,–,Baltic,"lett. (slidu), slidêt (auch slîdêt) ‘rutschen, gleiten’","notes: {1} Der anlautende Laryngal aufgrund der für das Gr. anzusetzenden Wurzelform *h₃lei̯sdʰ-, die mit Metathese aus *h₃slei̯dʰ- erklärt werden kann; s. RASMUSSEN, FT Leiden 34921."
*h₃u̯ath₂-{1},‘verwunden’,[IEW 1108],M. K.,root,0,*h₃u̯ath₂-{1},PIE,PIE *h₃u̯ath₂-{1} ‘verwunden’,"notes: {1} Vgl. *h₃u̯éth₂-i- in lit. votìs ‘bösartiges Geschwür’, s. PETERS 62."
*h₃u̯ath₂-{1},‘verwunden’,[IEW 1108],M. K.,root aorist,0,*h₃u̯áth₂-/h₃uth₂-,Greek,gr. hom. οὖτα ‘verwundete’{2} → [οὔτασα,"notes: {1} Vgl. *h₃u̯éth₂-i- in lit. votìs ‘bösartiges Geschwür’, s. PETERS 62. – {2} Durchführung der R(z); die übrigen gr. Verbalstämme sind dazu neugebildet, s. PETERS 60-2; gegen Annahme von *h₃ut- mit -an aus 3p vgl. HARÐARSON 186-7."
*h₃u̯ath₂-{1},‘verwunden’,[IEW 1108],M. K.,i̯e-present,1,–,Greek,gr. οὐτάω ‘verwundete’,"notes: {1} Vgl. *h₃u̯éth₂-i- in lit. votìs ‘bösartiges Geschwür’, s. PETERS 62."
?*h₃u̯ei̯g-{1},‘öffnen (?)’,[IEW 73],M. K.,root,0,?*h₃u̯ei̯g-{1},PIE,PIE ?*h₃u̯ei̯g-{1} ‘öffnen (?)’,"notes: {1} Wurzelansatz nach FORSSMAN, Vortrag Halle 2000, auch zu Einzelheiten. Vergleich mit ved. vej ‘aufschrecken, losstürzen’ usw. (s. *u̯ei̯g-) ist problematisch, weil dort bereits gr. εἴκω ‘weiche’ angeschlossen wird, das nicht mit *h₃u̯° vereinbar ist."
?*h₃u̯ei̯g-{1},‘öffnen (?)’,[IEW 73],M. K.,full-grade e-present,0,*h₃u̯éi̯g-e-,Greek,"gr. οἴγω, hom. Ipf. ἀν-έῳγεν## ‘öffnen’","notes: {1} Wurzelansatz nach FORSSMAN, Vortrag Halle 2000, auch zu Einzelheiten. Vergleich mit ved. vej ‘aufschrecken, losstürzen’ usw. (s. *u̯ei̯g-) ist problematisch, weil dort bereits gr. εἴκω ‘weiche’ angeschlossen wird, das nicht mit *h₃u̯° vereinbar ist."
?*h₃u̯ei̯g-{1},‘öffnen (?)’,[IEW 73],M. K.,néu̯-present,0,?*h₃u̯ig-néu̯/nu-,Greek,"gr. οἴγνυμι ‘öffne’, hom. Ipf. ὠΐγνυντο","notes: {1} Wurzelansatz nach FORSSMAN, Vortrag Halle 2000, auch zu Einzelheiten. Vergleich mit ved. vej ‘aufschrecken, losstürzen’ usw. (s. *u̯ei̯g-) ist problematisch, weil dort bereits gr. εἴκω ‘weiche’ angeschlossen wird, das nicht mit *h₃u̯° vereinbar ist."
?*h₃u̯ei̯g-{1},‘öffnen (?)’,[IEW 73],M. K.,sigmatic aorist,0,?*h₃u̯ḗi̯g/h₃u̯éi̯g-s-,Greek,"gr. -έῳξε##, ᾤξε## ‘öffnete’","notes: {1} Wurzelansatz nach FORSSMAN, Vortrag Halle 2000, auch zu Einzelheiten. Vergleich mit ved. vej ‘aufschrecken, losstürzen’ usw. (s. *u̯ei̯g-) ist problematisch, weil dort bereits gr. εἴκω ‘weiche’ angeschlossen wird, das nicht mit *h₃u̯° vereinbar ist."
*i̯ebʰ-{0},"‘eingehen, eindringen’{1}",IEW 298,M. K.,root,0,*i̯ebʰ-{0},PIE,"PIE *i̯ebʰ-{0} ‘eingehen, eindringen’{1}","notes: {0} Hierher nach JANDA, Eleusis 206 mit Lit. auch gr. ζόφος m. ‘Abenddunkel, Westen’ < *i̯óbʰo- und ζέφυρος m. ‘westlicher Wind’ sowie heth. denom. epurae- ‘hineingehen’ ← *i̯ébʰ-u̯r̥. – {1} Daraus wohl schon grundsprachlich auch euphemistisch ‘begatten’, die alte Bedeutung noch im Toch., vgl. K. T. SCHMIDT, FT Leiden 113."
*i̯ebʰ-{0},"‘eingehen, eindringen’{1}",IEW 298,M. K.,amphidynamic root-present,0,*i̯ébʰ-/ibʰ-{2},Indic,[ved. (RV-Kh.+) yábhati ‘begattet’{3},"notes: {0} Hierher nach JANDA, Eleusis 206 mit Lit. auch gr. ζόφος m. ‘Abenddunkel, Westen’ < *i̯óbʰo- und ζέφυρος m. ‘westlicher Wind’ sowie heth. denom. epurae- ‘hineingehen’ ← *i̯ébʰ-u̯r̥. – {1} Daraus wohl schon grundsprachlich auch euphemistisch ‘begatten’, die alte Bedeutung noch im Toch., vgl. K. T. SCHMIDT, FT Leiden 113. – {2} Nur durch Ansatz eines Wurzelpräsens sind gr. *o-i̯bʰ- und iir., slav. *i̯ebʰ- zu vereinen (s. Anm. 4). – {3} Vgl. GOTŌ 255."
*i̯ebʰ-{0},"‘eingehen, eindringen’{1}",IEW 298,M. K.,amphidynamic root-present,0,*i̯ébʰ-/ibʰ-{2},Greek,[gr. o-ἴφω ‘beschlafe’{4},"notes: {0} Hierher nach JANDA, Eleusis 206 mit Lit. auch gr. ζόφος m. ‘Abenddunkel, Westen’ < *i̯óbʰo- und ζέφυρος m. ‘westlicher Wind’ sowie heth. denom. epurae- ‘hineingehen’ ← *i̯ébʰ-u̯r̥. – {1} Daraus wohl schon grundsprachlich auch euphemistisch ‘begatten’, die alte Bedeutung noch im Toch., vgl. K. T. SCHMIDT, FT Leiden 113. – {2} Nur durch Ansatz eines Wurzelpräsens sind gr. *o-i̯bʰ- und iir., slav. *i̯ebʰ- zu vereinen (s. Anm. 4). – {4} Wohl mit Präverb ὀ- wie in ὀ-κέλλω usw. (so schon BRUGMANN, IF 29 [1911/12] 2381); die einzige Alternative wäre kaum zu begründender Schwebeablaut *h₃i̯ebʰ- : *h₃ei̯bʰ-."
*i̯ebʰ-{0},"‘eingehen, eindringen’{1}",IEW 298,M. K.,amphidynamic root-present,0,*i̯ébʰ-/ibʰ-{2},Slavic,"[ukr. (+) jebú, (jebáty/jéty) ‘beschlafen’","notes: {0} Hierher nach JANDA, Eleusis 206 mit Lit. auch gr. ζόφος m. ‘Abenddunkel, Westen’ < *i̯óbʰo- und ζέφυρος m. ‘westlicher Wind’ sowie heth. denom. epurae- ‘hineingehen’ ← *i̯ébʰ-u̯r̥. – {1} Daraus wohl schon grundsprachlich auch euphemistisch ‘begatten’, die alte Bedeutung noch im Toch., vgl. K. T. SCHMIDT, FT Leiden 113. – {2} Nur durch Ansatz eines Wurzelpräsens sind gr. *o-i̯bʰ- und iir., slav. *i̯ebʰ- zu vereinen (s. Anm. 4)."
*i̯ebʰ-{0},"‘eingehen, eindringen’{1}",IEW 298,M. K.,sigmatic aorist,0,?*i̯ḗbʰ/i̯ébʰ-s-,Tocharian,"toch.B yopsa, A yowäs ‘trat ein’{5}","notes: {0} Hierher nach JANDA, Eleusis 206 mit Lit. auch gr. ζόφος m. ‘Abenddunkel, Westen’ < *i̯óbʰo- und ζέφυρος m. ‘westlicher Wind’ sowie heth. denom. epurae- ‘hineingehen’ ← *i̯ébʰ-u̯r̥. – {1} Daraus wohl schon grundsprachlich auch euphemistisch ‘begatten’, die alte Bedeutung noch im Toch., vgl. K. T. SCHMIDT, FT Leiden 113. – {5} Mit o < urtoch. *e < uridg. *ē aus der umgelauteten 1s, vgl. HILMARSSON 203; HACKSTEIN 311-2."
*i̯ebʰ-{0},"‘eingehen, eindringen’{1}",IEW 298,M. K.,n-infix present,1,–,Iranian,sogd. ’’y’np- /ā-yamb-/ ‘Ehebruch treiben’{6},"notes: {0} Hierher nach JANDA, Eleusis 206 mit Lit. auch gr. ζόφος m. ‘Abenddunkel, Westen’ < *i̯óbʰo- und ζέφυρος m. ‘westlicher Wind’ sowie heth. denom. epurae- ‘hineingehen’ ← *i̯ébʰ-u̯r̥. – {1} Daraus wohl schon grundsprachlich auch euphemistisch ‘begatten’, die alte Bedeutung noch im Toch., vgl. K. T. SCHMIDT, FT Leiden 113. – {6} Vgl. GERSHEVITCH, GMS §602; oder them. Präs. mit nach Fällen mit altem Ablaut aN : a < *eN : *N̥ zu als R(z) interpretiertem *yab- geneuerter R(e) *yamb-."
*i̯ebʰ-{0},"‘eingehen, eindringen’{1}",IEW 298,M. K.,i̯e-present,1,–,Indic,ved. (RV-Kh.) yábhyamānā- ‘bei der Begattung (von der Frau)’{7},"notes: {0} Hierher nach JANDA, Eleusis 206 mit Lit. auch gr. ζόφος m. ‘Abenddunkel, Westen’ < *i̯óbʰo- und ζέφυρος m. ‘westlicher Wind’ sowie heth. denom. epurae- ‘hineingehen’ ← *i̯ébʰ-u̯r̥. – {1} Daraus wohl schon grundsprachlich auch euphemistisch ‘begatten’, die alte Bedeutung noch im Toch., vgl. K. T. SCHMIDT, FT Leiden 113. – {7} Fientivneubildung; vgl. HOFFMANN, Aufs. 570-4."
*i̯ebʰ-{0},"‘eingehen, eindringen’{1}",IEW 298,M. K.,perfect,1,–,Tocharian,"toch.B Konj. yopäṃ ‘wird eintreten’, Opt. yapi{8}","notes: {0} Hierher nach JANDA, Eleusis 206 mit Lit. auch gr. ζόφος m. ‘Abenddunkel, Westen’ < *i̯óbʰo- und ζέφυρος m. ‘westlicher Wind’ sowie heth. denom. epurae- ‘hineingehen’ ← *i̯ébʰ-u̯r̥. – {1} Daraus wohl schon grundsprachlich auch euphemistisch ‘begatten’, die alte Bedeutung noch im Toch., vgl. K. T. SCHMIDT, FT Leiden 113. – {8} Mit o < urtoch. *æ < uridg. *o aus der umgelauteten 1s yopu, vgl. HILMARSSON 203; HACKSTEIN 311-2; dazu neugebildet Präs. /yənməskä/ < *yəpnəskä, vgl. HACKSTEIN 312; den Stamm *yap- < *ibʰ- des Opt./Inf. könnte man auch aus dem Wurzelpräs. herleiten."
1.*i̯eh₂-{0},"‘dahinziehen, fahren’",[IEW 296],M. K.,root,0,1.*i̯eh₂-{0},PIE,"PIE 1.*i̯eh₂-{0} ‘dahinziehen, fahren’","notes: {0} Vgl. noch lat. iānus m. ‘Durchgang, Torbogen’, das *h₂ zweifelsfrei erweist, vgl. auch urtoch. *ya- < *ih₂-; Wörter mit *i̯ē- wie mhd. jān ‘Reihe’ oder got. (+) jer n. ‘Jahr’ usw. (vgl. KLUGE-SEEBOLD 338b) können dann nur angeschlossen werden, wenn *i̯ē- auf R(ē) *i̯ēh₂- zurückgeht. Im Falle der Zugehörigkeit von gr. ὥρα f. ‘Jahr, Zeit’ wäre *Hi̯° gesichert, vielleicht *h₁i̯-eh₂- als Erweiterung von *h₁ei̯- (s. EWAia II 407)."
1.*i̯eh₂-{0},"‘dahinziehen, fahren’",[IEW 296],M. K.,amphidynamic root-present,0,*i̯éh₂-/ih₂-,Indic,"ved. yā́ti ‘fährt, zieht dahin’{1}","notes: {0} Vgl. noch lat. iānus m. ‘Durchgang, Torbogen’, das *h₂ zweifelsfrei erweist, vgl. auch urtoch. *ya- < *ih₂-; Wörter mit *i̯ē- wie mhd. jān ‘Reihe’ oder got. (+) jer n. ‘Jahr’ usw. (vgl. KLUGE-SEEBOLD 338b) können dann nur angeschlossen werden, wenn *i̯ē- auf R(ē) *i̯ēh₂- zurückgeht. Im Falle der Zugehörigkeit von gr. ὥρα f. ‘Jahr, Zeit’ wäre *Hi̯° gesichert, vielleicht *h₁i̯-eh₂- als Erweiterung von *h₁ei̯- (s. EWAia II 407). – {1} Av. yā- ‘gehen’ ist zweifelhaft, s. EWAia II 408."
1.*i̯eh₂-{0},"‘dahinziehen, fahren’",[IEW 296],M. K.,amphidynamic root-present,0,*i̯éh₂-/ih₂-,Baltic,"[lit. jóju, (jóti) ‘reiten’{2}","notes: {0} Vgl. noch lat. iānus m. ‘Durchgang, Torbogen’, das *h₂ zweifelsfrei erweist, vgl. auch urtoch. *ya- < *ih₂-; Wörter mit *i̯ē- wie mhd. jān ‘Reihe’ oder got. (+) jer n. ‘Jahr’ usw. (vgl. KLUGE-SEEBOLD 338b) können dann nur angeschlossen werden, wenn *i̯ē- auf R(ē) *i̯ēh₂- zurückgeht. Im Falle der Zugehörigkeit von gr. ὥρα f. ‘Jahr, Zeit’ wäre *Hi̯° gesichert, vielleicht *h₁i̯-eh₂- als Erweiterung von *h₁ei̯- (s. EWAia II 407). – {2} Zum i̯e-Präs. erweitert."
1.*i̯eh₂-{0},"‘dahinziehen, fahren’",[IEW 296],M. K.,amphidynamic root-present,0,*i̯éh₂-/ih₂-,Slavic,"[aksl. (+) jadǫ, (jachati) ‘fahren’{3}","notes: {0} Vgl. noch lat. iānus m. ‘Durchgang, Torbogen’, das *h₂ zweifelsfrei erweist, vgl. auch urtoch. *ya- < *ih₂-; Wörter mit *i̯ē- wie mhd. jān ‘Reihe’ oder got. (+) jer n. ‘Jahr’ usw. (vgl. KLUGE-SEEBOLD 338b) können dann nur angeschlossen werden, wenn *i̯ē- auf R(ē) *i̯ēh₂- zurückgeht. Im Falle der Zugehörigkeit von gr. ὥρα f. ‘Jahr, Zeit’ wäre *Hi̯° gesichert, vielleicht *h₁i̯-eh₂- als Erweiterung von *h₁ei̯- (s. EWAia II 407). – {3} de-Präs. wie bei iti ‘gehen’; aus dem Ipv. *jādi < *i̯eh₂-dʰi ← *ih₂-dʰ’?"
1.*i̯eh₂-{0},"‘dahinziehen, fahren’",[IEW 296],M. K.,i-reduplicated athematic present,0,*i̯i-i̯éh₂/i̯h₂-,Tocharian,toch.B iyaṃ ‘fährt’{4},"notes: {0} Vgl. noch lat. iānus m. ‘Durchgang, Torbogen’, das *h₂ zweifelsfrei erweist, vgl. auch urtoch. *ya- < *ih₂-; Wörter mit *i̯ē- wie mhd. jān ‘Reihe’ oder got. (+) jer n. ‘Jahr’ usw. (vgl. KLUGE-SEEBOLD 338b) können dann nur angeschlossen werden, wenn *i̯ē- auf R(ē) *i̯ēh₂- zurückgeht. Im Falle der Zugehörigkeit von gr. ὥρα f. ‘Jahr, Zeit’ wäre *Hi̯° gesichert, vielleicht *h₁i̯-eh₂- als Erweiterung von *h₁ei̯- (s. EWAia II 407). – {4} S. HACKSTEIN 2327; in A nur Prät. I yā."
1.*i̯eh₂-{0},"‘dahinziehen, fahren’",[IEW 296],M. K.,sigmatic aorist,0,*i̯ḗh₂/i̯éh₂-s-{5},Indic,ved. ayāsam ‘bin gefahren’{6},"notes: {0} Vgl. noch lat. iānus m. ‘Durchgang, Torbogen’, das *h₂ zweifelsfrei erweist, vgl. auch urtoch. *ya- < *ih₂-; Wörter mit *i̯ē- wie mhd. jān ‘Reihe’ oder got. (+) jer n. ‘Jahr’ usw. (vgl. KLUGE-SEEBOLD 338b) können dann nur angeschlossen werden, wenn *i̯ē- auf R(ē) *i̯ēh₂- zurückgeht. Im Falle der Zugehörigkeit von gr. ὥρα f. ‘Jahr, Zeit’ wäre *Hi̯° gesichert, vielleicht *h₁i̯-eh₂- als Erweiterung von *h₁ei̯- (s. EWAia II 407). – {5} Ein Reflex des s-Aorists auch im aksl. Inf. ja-ch-ati neben *jati in čech. jet? – {6} Neubildung möglich; zum neuen siṣ-Aor. s. NARTEN 70-2."
1.*i̯eh₂-{0},"‘dahinziehen, fahren’",[IEW 296],M. K.,perfect,1,–,Indic,ved. yayáu ‘ist gefahren’{7},"notes: {0} Vgl. noch lat. iānus m. ‘Durchgang, Torbogen’, das *h₂ zweifelsfrei erweist, vgl. auch urtoch. *ya- < *ih₂-; Wörter mit *i̯ē- wie mhd. jān ‘Reihe’ oder got. (+) jer n. ‘Jahr’ usw. (vgl. KLUGE-SEEBOLD 338b) können dann nur angeschlossen werden, wenn *i̯ē- auf R(ē) *i̯ēh₂- zurückgeht. Im Falle der Zugehörigkeit von gr. ὥρα f. ‘Jahr, Zeit’ wäre *Hi̯° gesichert, vielleicht *h₁i̯-eh₂- als Erweiterung von *h₁ei̯- (s. EWAia II 407). – {7} KÜMMEL, Perfekt 405-6."
2.*i̯eh₂-{1},"‘erbitten, erstreben’","[IEW 501, 503]",M. K.,root,0,2.*i̯eh₂-{1},PIE,"PIE 2.*i̯eh₂-{1} ‘erbitten, erstreben’","notes: {1} Zum Ansatz s. GARCÍA RAMÓN, Miscellanea 71-84; GS SCHINDLER 77-96; vgl. nochgr. ζῆλος, dor. ζᾶλος m. ‘Eifer’, denom. ζητέω ‘suche auf, bemühe mich’ sowie gr. *ζητήρ = ved. yātár- ‘Rächer’; dazu wohl Erweiterung *i̯eh₂-k- in ved. yāc ‘bitten’, Präs. yā́cati, vgl. GOTŌ 255."
2.*i̯eh₂-{1},"‘erbitten, erstreben’","[IEW 501, 503]",M. K.,amphidynamic root-present,0,*i̯éh₂-/ih₂-,Indic,ved. yā́mi ‘ich bitte’{2},"notes: {1} Zum Ansatz s. GARCÍA RAMÓN, Miscellanea 71-84; GS SCHINDLER 77-96; vgl. nochgr. ζῆλος, dor. ζᾶλος m. ‘Eifer’, denom. ζητέω ‘suche auf, bemühe mich’ sowie gr. *ζητήρ = ved. yātár- ‘Rächer’; dazu wohl Erweiterung *i̯eh₂-k- in ved. yāc ‘bitten’, Präs. yā́cati, vgl. GOTŌ 255. – {2} Zum Ansatz der ved. Wurzel vgl. W. P. SCHMID, IF 62 (1956) 219-39."
2.*i̯eh₂-{1},"‘erbitten, erstreben’","[IEW 501, 503]",M. K.,i-reduplicated athematic present,0,*i̯i-i̯éh₂/i̯h₂-,Indic,"?ved. 1p ī́mahe ‘wir bitten’, Ptz. iyāná-{2a}","notes: {1} Zum Ansatz s. GARCÍA RAMÓN, Miscellanea 71-84; GS SCHINDLER 77-96; vgl. nochgr. ζῆλος, dor. ζᾶλος m. ‘Eifer’, denom. ζητέω ‘suche auf, bemühe mich’ sowie gr. *ζητήρ = ved. yātár- ‘Rächer’; dazu wohl Erweiterung *i̯eh₂-k- in ved. yāc ‘bitten’, Präs. yā́cati, vgl. GOTŌ 255. – {2a} Könnte auch Med. des Wurzelpräsens sein, wenn in ī́mahe sekundäre Akzentverschiebung vorliegt; umgekehrt ist bei reduplizierter Bildung die Akzentuierung des Partizips auffällig. Die mögliche Gleichsetzung mit gr. δίζημαι spricht dennoch für den letzteren Ansatz, s. GARCÍA RAMÓN, Miscellanea 76-83 mit Lit."
2.*i̯eh₂-{1},"‘erbitten, erstreben’","[IEW 501, 503]",M. K.,i-reduplicated athematic present,0,*i̯i-i̯éh₂/i̯h₂-,Greek,gr. δίζημαι ‘suche’{2b},"notes: {1} Zum Ansatz s. GARCÍA RAMÓN, Miscellanea 71-84; GS SCHINDLER 77-96; vgl. nochgr. ζῆλος, dor. ζᾶλος m. ‘Eifer’, denom. ζητέω ‘suche auf, bemühe mich’ sowie gr. *ζητήρ = ved. yātár- ‘Rächer’; dazu wohl Erweiterung *i̯eh₂-k- in ved. yāc ‘bitten’, Präs. yā́cati, vgl. GOTŌ 255. – {2b} Vgl. GARCÍA RAMÓN, ibid., auch zur Semantik, die Reduplikation mit di- (nicht †zi-) ist kein Hindernis (analogisch oder dissimiliert aus *dzidz°); sekundär thematisiert δίζομαι. Daneben das synonyme Denominativ ζητέω, GARCÍA RAMÓN, l.c. 73-5."
2.*i̯eh₂-{1},"‘erbitten, erstreben’","[IEW 501, 503]",M. K.,sk̑é-present,0,*ih₂-sk̑é-,Iranian,?[jav. yāsaiti ‘bittet’{3},"notes: {1} Zum Ansatz s. GARCÍA RAMÓN, Miscellanea 71-84; GS SCHINDLER 77-96; vgl. nochgr. ζῆλος, dor. ζᾶλος m. ‘Eifer’, denom. ζητέω ‘suche auf, bemühe mich’ sowie gr. *ζητήρ = ved. yātár- ‘Rächer’; dazu wohl Erweiterung *i̯eh₂-k- in ved. yāc ‘bitten’, Präs. yā́cati, vgl. GOTŌ 255. – {3} Mit analogischer R(e); Neubildung möglich."
2.*i̯eh₂-{1},"‘erbitten, erstreben’","[IEW 501, 503]",M. K.,sk̑é-present,0,*ih₂-sk̑é-,Tocharian,"?[toch.B Konj. yāṣtär ‘wird/soll betteln, erbitten’{4}","notes: {1} Zum Ansatz s. GARCÍA RAMÓN, Miscellanea 71-84; GS SCHINDLER 77-96; vgl. nochgr. ζῆλος, dor. ζᾶλος m. ‘Eifer’, denom. ζητέω ‘suche auf, bemühe mich’ sowie gr. *ζητήρ = ved. yātár- ‘Rächer’; dazu wohl Erweiterung *i̯eh₂-k- in ved. yāc ‘bitten’, Präs. yā́cati, vgl. GOTŌ 255. – {4} Urtoch. *ya- kann nur auf *ih₂- zurückgehen und zeigt damit (gegen GARCÍA RAMÓN, l.c. 82-3) reguläre R(z). Erklärung als *dih₂-sk̑é- zu *di̯eh₂- ‘suchen’ ist wegen der Nichtexistenz dieser Wurzel hinfällig; zum Konj. sind analogisch hinzugebildet Präs. yaskastär, Prät. yaṣṣāte, HACKSTEIN 242."
2.*i̯eh₂-{1},"‘erbitten, erstreben’","[IEW 501, 503]",M. K.,sigmatic aorist,0,?*i̯ḗh₂/i̯éh₂-s-,Indic,ved. Konj. yāsat ‘soll bitten’{5},"notes: {1} Zum Ansatz s. GARCÍA RAMÓN, Miscellanea 71-84; GS SCHINDLER 77-96; vgl. nochgr. ζῆλος, dor. ζᾶλος m. ‘Eifer’, denom. ζητέω ‘suche auf, bemühe mich’ sowie gr. *ζητήρ = ved. yātár- ‘Rächer’; dazu wohl Erweiterung *i̯eh₂-k- in ved. yāc ‘bitten’, Präs. yā́cati, vgl. GOTŌ 255. – {5} Vgl. NARTEN 209-10."
*i̯eh₃s-,‘gürten’,IEW 513,M. K.,root,0,*i̯eh₃s-,PIE,PIE *i̯eh₃s- ‘gürten’,
*i̯eh₃s-,‘gürten’,IEW 513,M. K.,amphidynamic root-present,0,*i̯éh₃s-/ih₃s-,Greek,?gr. thessal. ζούσθω· ζωννύσθω Hsch. ‘soll sich gürten’{1},notes: {1} Relikt des Wurzelpräsens mit durchgeführter R(e) oder archaische athematische Form des s-Aorists?
*i̯eh₃s-,‘gürten’,IEW 513,M. K.,amphidynamic root-present,0,*i̯éh₃s-/ih₃s-,Baltic,alit. 3s juosti ‘gürtet’{2},"notes: {2} Später júosiu, Inf. júosti."
*i̯eh₃s-,‘gürten’,IEW 513,M. K.,amphidynamic root-present,0,*i̯éh₃s-/ih₃s-,Slavic,"[aksl. (+) po-jašǫ, (-jasati) ‘umgürten’{3}",notes: {3} Mit -i̯e- weitergebildet wie neulit.
*i̯eh₃s-,‘gürten’,IEW 513,M. K.,amphidynamic root-present,0,*i̯éh₃s-/ih₃s-,Albanian,[alb. n-gjesh ‘gürtet’{4},"notes: {4} *en-i̯ōs-i̯e- (wegen sh kaum *-i̯ōs-e-), Umbildung wie im Slav."
*i̯eh₃s-,‘gürten’,IEW 513,M. K.,sigmatic aorist,0,*i̯ḗh₃s/i̯éh₃s-s-,Greek,gr. ἔζωσα ‘gürtete’,
*i̯eh₃s-,‘gürten’,IEW 513,M. K.,nu-present,1,–,Greek,gr. ζώννῡμι ‘gürte’{5},notes: {5} Zum Aorist hinzugebildet.
*i̯ek-{1},‘sprechen’,IEW 503-4,M. K.,root,0,*i̯ek-{1},PIE,PIE *i̯ek-{1} ‘sprechen’,"notes: {1} Vgl. umbr. iuku /i̯okå/ n. Pl. ‘Worte’, lat. iocus m. ‘Scherz’, kymr. iaith f. ‘Sprache; Volk’(vgl. dazu SCHRIJVER, BCHP 106-7); ved. yāc- ‘bitten’ gehört dagegen als Erweiterung zu 2.*i̯eh₂-, vgl. GOTŌ 255."
*i̯ek-{1},‘sprechen’,IEW 503-4,M. K.,full-grade e-present,0,?*i̯ék-e-,Germanic,"ahd. (+) jehan ‘sprechen’, as. gehan ‘aussprechen, bekennen’","notes: {1} Vgl. umbr. iuku /i̯okå/ n. Pl. ‘Worte’, lat. iocus m. ‘Scherz’, kymr. iaith f. ‘Sprache; Volk’(vgl. dazu SCHRIJVER, BCHP 106-7); ved. yāc- ‘bitten’ gehört dagegen als Erweiterung zu 2.*i̯eh₂-, vgl. GOTŌ 255."
?*i̯ek(ʷ)s-{1},‘erscheinen’,[IEW 502],M. K.,root,0,?*i̯ek(ʷ)s-{1},PIE,PIE ?*i̯ek(ʷ)s-{1} ‘erscheinen’,"notes: {1} Nur iir., vgl. ved. yakṣá- n. ‘Phänomen, Wundererscheinung’; s. BAILEY, IIJ 2 (1958) 152-6."
?*i̯ek(ʷ)s-{1},‘erscheinen’,[IEW 502],M. K.,full-grade e-present,0,*i̯ék(ʷ)s-e-,Indic,ved. prá yakṣanta ‘zeichnen sich aus’{2},"notes: {1} Nur iir., vgl. ved. yakṣá- n. ‘Phänomen, Wundererscheinung’; s. BAILEY, IIJ 2 (1958) 152-6. – {2} Nur RV 1,132,5, dazu fakt. Oppositionsaktiv pra-yákṣant- ‘zur Schau stellend’ RV 2,5,1, vgl. GOTŌ 253."
?*i̯ek(ʷ)s-{1},‘erscheinen’,[IEW 502],M. K.,full-grade e-present,0,*i̯ék(ʷ)s-e-,Iranian,iran. yaγnobī yaxš- ‘erscheinen’{3},"notes: {1} Nur iir., vgl. ved. yakṣá- n. ‘Phänomen, Wundererscheinung’; s. BAILEY, IIJ 2 (1958) 152-6. – {3} Vgl. BAILEY, l.c. 152-3."
?*i̯em-{1},"‘ausstrecken, hinstrecken’{2}",IEW 505,M. K.,root,0,?*i̯em-{1},PIE,"PIE ?*i̯em-{1} ‘ausstrecken, hinstrecken’{2}","notes: {1} Nur iir., da ved. yamá- m. ‘Zwilling’ mit seinen außeriir. Verwandten wohl zu trennen ist, vgl. EWAia II 399-400. – {2} Nach dem ved. Befund urspr. im Aor./Präs. ‘ausstrecken, hinstrecken’ (→ ‘darreichen’), im Perf. ‘ausgestreckt haben, (ausgestreckt) halten’ → ‘Zügel halten, lenken’, dies sekundär auch aufs Präs. übertragen."
